Orthogroup	antismash	busco	CARD	cazy	led	MEROPS	Pfam	virulence
OG0005897	False	False	False	False	False	False	True	False
OG0005898	True	False	False	False	False	False	True	False
OG0005899	False	False	False	False	False	False	True	False
OG0005900	True	False	False	False	False	False	NA	False
OG0005901	False	False	False	False	False	False	NA	False
OG0005902	False	False	False	False	False	False	NA	False
OG0005903	False	False	False	False	False	False	True	False
OG0005904	True	True	False	False	True	False	True	False
OG0005905	False	False	False	False	False	False	True	False
OG0005906	False	True	False	True	False	False	True	True
OG0005907	True	False	False	False	True	False	NA	False
OG0005908	True	False	False	False	False	False	NA	False
OG0005909	True	False	False	True	False	False	True	False
OG0005910	False	False	False	False	False	False	NA	False
OG0005911	True	False	False	False	False	False	True	False
OG0005912	False	False	False	True	False	False	True	False
OG0005913	True	False	False	False	False	False	True	False
OG0005914	False	False	False	False	False	False	True	False
OG0005915	False	False	False	False	False	False	NA	False
OG0005916	False	False	False	False	True	False	NA	False
OG0005917	False	False	False	False	False	False	NA	False
OG0005918	False	False	False	False	False	False	NA	False
OG0005919	True	True	False	False	False	False	True	False
OG0005920	False	False	False	False	False	False	True	False
OG0005921	True	False	False	False	False	False	True	False
OG0005922	False	False	False	False	False	False	True	False
OG0005923	False	False	False	False	False	False	True	False
OG0005924	False	False	False	False	False	False	NA	False
OG0005925	False	True	False	False	False	False	True	False
OG0005926	False	False	False	False	False	False	True	False
OG0005927	False	False	False	False	False	False	NA	False
OG0005928	False	False	False	False	False	False	True	False
OG0005929	True	False	False	False	False	False	True	False
OG0005930	False	False	False	False	False	False	True	False
OG0005931	False	False	False	False	False	False	True	False
OG0005932	False	False	False	False	False	False	True	False
OG0005933	False	False	False	False	False	True	True	False
OG0005934	True	False	True	False	True	False	True	True
OG0005935	False	False	False	False	False	False	True	False
OG0005936	False	False	False	False	False	False	True	False
OG0005937	False	False	False	False	False	False	True	False
OG0005938	False	False	False	False	False	True	True	False
OG0005939	False	False	False	False	False	False	NA	False
OG0005940	True	False	False	False	False	False	NA	False
OG0005941	False	False	False	False	False	False	True	False
OG0005942	False	False	False	False	False	False	True	True
OG0005943	False	False	False	False	False	False	True	False
OG0005944	False	False	False	False	False	False	True	False
OG0005945	False	False	False	False	False	False	True	False
OG0005946	False	False	True	False	False	True	True	False
OG0005947	True	False	False	False	False	False	True	False
OG0005948	False	False	False	False	False	False	True	True
OG0005949	False	False	False	False	False	False	True	False
OG0005950	True	False	False	False	False	False	True	False
OG0005951	False	False	False	False	False	False	True	False
OG0005952	False	False	False	False	False	False	NA	False
OG0005953	False	False	False	False	False	False	NA	False
OG0005954	False	False	False	False	False	False	True	True
OG0005955	False	False	False	False	False	False	NA	False
OG0005956	False	False	False	False	False	False	NA	False
OG0005957	False	False	False	False	False	False	True	False
OG0005958	False	False	False	False	True	False	NA	False
OG0005959	False	True	False	False	False	False	True	False
OG0005960	False	False	False	False	True	False	NA	False
OG0005961	False	False	False	False	False	False	True	False
OG0005962	False	False	False	False	False	False	True	False
OG0005963	False	True	False	False	False	False	True	False
OG0005964	False	True	False	False	False	False	True	False
OG0005965	False	True	False	False	False	False	True	False
OG0005966	True	False	False	False	False	False	True	False
OG0005967	True	False	False	False	False	False	True	True
OG0005968	False	False	False	False	False	False	True	False
OG0005969	False	False	False	False	False	False	True	False
OG0005970	False	False	False	False	False	False	NA	False
OG0005971	False	False	False	False	False	False	True	False
OG0005972	False	False	False	False	False	True	True	False
OG0005973	False	False	False	False	False	False	True	False
OG0005974	False	False	False	False	False	False	True	False
OG0005975	False	False	False	False	False	False	NA	False
OG0005976	False	False	False	False	False	False	True	False
OG0005977	False	False	False	False	False	False	True	False
OG0005978	True	False	False	False	False	False	True	False
OG0005979	False	False	False	False	False	False	True	True
OG0005980	False	False	False	False	False	False	True	False
OG0005981	False	False	False	False	False	False	NA	False
OG0005982	False	False	False	False	False	False	NA	False
OG0005983	False	False	False	False	False	False	True	False
OG0005984	False	False	False	False	False	True	True	False
OG0005985	True	False	True	True	False	False	True	False
OG0005986	False	False	False	False	True	False	True	False
OG0005987	False	False	False	False	False	False	True	False
OG0005988	False	True	False	False	False	True	True	False
OG0005989	True	False	False	False	False	False	True	False
OG0005990	False	False	False	False	False	False	True	False
OG0005991	True	False	True	False	False	False	True	True
OG0005992	True	False	True	False	False	False	True	True
OG0005993	True	False	False	False	False	False	True	True
OG0005994	False	False	False	False	True	False	True	False
OG0005995	False	False	False	True	False	False	True	False
OG0005996	False	False	False	False	False	False	True	False
OG0005997	False	False	False	False	False	False	True	False
OG0005998	False	False	False	False	False	False	NA	False
OG0005999	False	False	False	True	False	False	True	False
OG0006000	True	False	False	False	False	False	True	True
OG0006001	False	False	False	False	True	False	NA	False
OG0006002	True	False	False	False	False	False	True	False
OG0006003	True	False	False	False	False	False	NA	False
OG0006004	False	False	False	False	False	False	True	False
OG0006005	False	False	False	False	False	False	True	False
OG0006006	False	False	False	True	False	False	True	False
OG0006007	False	False	False	False	True	False	True	True
OG0006008	False	False	False	False	False	True	True	True
OG0006009	False	False	False	False	False	False	True	False
OG0006010	False	False	False	False	False	False	NA	False
OG0006011	False	True	False	False	False	False	True	False
OG0006012	False	False	False	False	False	False	NA	False
OG0006013	False	False	False	False	False	False	True	False
OG0006014	True	True	False	False	True	False	True	False
OG0006015	True	False	False	False	False	False	NA	False
OG0006016	True	False	False	False	False	False	NA	False
OG0006017	False	False	False	False	False	False	NA	False
OG0006018	True	False	False	False	True	True	True	False
OG0006019	False	False	False	False	False	False	True	False
OG0006020	True	False	False	False	False	False	True	False
OG0006021	False	False	True	False	False	False	True	False
OG0006022	False	False	False	False	False	False	NA	False
OG0006023	False	False	False	False	False	False	True	False
OG0006024	False	False	False	False	False	False	NA	False
OG0006025	False	False	False	False	False	False	True	False
OG0006026	True	False	False	False	True	False	True	False
OG0006027	True	False	False	False	False	False	NA	False
OG0006028	False	False	False	False	False	False	True	False
OG0006029	False	False	False	False	False	True	True	False
OG0006030	False	False	False	False	False	False	True	False
OG0006031	False	False	False	False	True	False	NA	False
OG0006032	False	False	False	False	False	False	True	False
OG0006033	False	False	False	False	False	False	NA	False
OG0006034	False	False	False	False	False	False	True	False
OG0006035	False	False	False	False	False	False	NA	False
OG0006036	False	False	False	False	False	False	True	False
OG0006037	False	False	False	False	False	False	True	False
OG0006038	False	False	False	False	False	False	NA	False
OG0006039	False	False	False	False	True	False	True	False
OG0006040	False	False	False	False	False	False	NA	False
OG0006041	False	False	False	False	False	False	True	False
OG0006042	True	True	False	False	False	True	True	False
OG0006043	False	False	False	False	False	False	True	False
OG0006044	False	False	False	False	False	False	NA	False
OG0006045	False	False	False	False	False	False	True	False
OG0006046	False	False	False	False	False	True	True	False
OG0006047	True	False	False	False	False	False	True	False
OG0006048	False	False	False	False	True	False	True	True
OG0006049	True	False	False	False	False	False	True	False
OG0006050	True	False	False	False	False	False	True	False
OG0006051	True	False	False	False	False	False	NA	False
OG0006052	False	False	True	False	True	False	True	True
OG0006053	False	False	False	False	False	False	True	False
OG0006054	False	False	True	False	False	False	True	False
OG0006055	False	False	False	True	False	False	NA	False
OG0006056	False	False	True	False	False	False	True	True
OG0006057	False	False	False	False	False	False	True	False
OG0006058	True	False	False	False	False	False	True	False
OG0006059	False	False	False	False	False	False	True	False
OG0006060	False	False	True	False	False	False	True	False
OG0006061	False	False	False	False	False	False	NA	False
OG0006062	True	False	False	False	False	False	True	True
OG0006063	False	False	False	False	True	False	NA	False
OG0006064	False	False	False	False	False	False	True	True
OG0006065	False	False	False	False	False	False	NA	False
OG0006066	False	False	False	False	False	True	True	False
OG0006067	False	False	False	False	False	False	True	False
OG0006068	False	False	False	False	False	False	NA	False
OG0006069	False	False	False	False	False	False	True	False
OG0006070	False	True	False	False	False	False	True	False
OG0006071	True	False	False	False	False	False	True	False
OG0006072	True	True	False	False	False	False	True	False
OG0006073	True	False	False	False	False	False	True	False
OG0006074	False	False	False	False	False	False	NA	False
OG0006075	True	True	False	False	False	False	True	False
OG0006076	False	False	False	False	False	False	True	False
OG0006077	False	False	False	False	True	True	True	True
OG0006078	False	False	False	False	False	False	True	False
OG0006079	False	False	False	False	False	False	True	False
OG0006080	False	False	False	False	False	False	True	False
OG0006081	False	False	False	False	False	False	True	False
OG0006082	True	False	False	False	False	False	NA	False
OG0006083	True	False	False	False	False	False	NA	False
OG0006084	False	False	False	False	False	False	True	False
OG0006085	False	False	False	True	True	True	True	False
OG0006086	False	False	False	False	False	False	NA	False
OG0006087	False	False	False	False	False	False	True	False
OG0006088	False	False	False	False	False	False	True	False
OG0006089	False	False	False	False	False	True	True	False
OG0006090	False	False	False	False	False	False	NA	False
OG0006091	False	False	False	False	False	True	True	False
OG0006092	False	False	False	False	False	False	NA	False
OG0006093	False	False	False	False	False	False	True	False
OG0006094	False	False	False	False	False	False	True	False
OG0006095	False	False	False	False	False	False	True	False
OG0006096	False	False	False	False	False	True	True	False
OG0006097	False	False	False	False	False	False	True	False
OG0006098	False	False	False	False	False	False	NA	False
OG0006099	True	False	False	False	False	False	True	False
OG0006100	False	False	False	False	False	False	True	False
OG0006101	True	False	False	False	False	False	True	False
OG0006102	False	False	False	False	False	False	NA	False
OG0006103	False	False	False	False	False	False	True	False
OG0006104	True	False	False	False	False	False	True	False
OG0006105	False	False	False	False	False	False	True	False
OG0006106	False	True	False	False	False	False	NA	False
OG0006107	False	False	False	False	True	False	NA	False
OG0006108	False	False	False	False	False	False	True	False
OG0006109	False	False	False	False	False	False	True	False
OG0006110	True	False	False	False	False	False	True	False
OG0006111	False	False	False	False	False	False	True	False
OG0006112	False	True	False	False	False	False	True	False
OG0006113	False	False	False	False	False	False	True	False
OG0006114	False	False	True	False	True	False	True	True
OG0006115	True	False	False	False	True	False	True	False
OG0006116	False	False	False	False	False	False	NA	False
OG0006117	False	False	False	False	True	True	True	True
OG0006118	False	False	False	False	False	False	True	False
OG0006119	True	False	False	False	False	False	True	False
OG0006120	False	False	False	False	False	False	True	False
OG0006121	False	False	False	False	True	False	True	False
OG0006122	False	False	False	False	False	False	NA	False
OG0006123	True	False	False	False	False	False	True	False
OG0006124	False	False	False	False	False	False	True	False
OG0006125	True	False	False	False	False	False	True	False
OG0006126	True	False	False	False	False	False	NA	False
OG0006127	False	False	False	False	False	False	NA	False
OG0006128	False	False	False	False	False	False	True	False
OG0006129	False	False	False	True	False	False	True	False
OG0006130	False	False	False	False	False	False	NA	False
OG0006131	True	False	False	False	False	False	True	False
OG0006132	False	False	False	False	False	False	True	False
OG0006133	True	False	True	False	False	False	True	False
OG0006134	False	False	False	False	False	False	NA	False
OG0006135	False	False	False	False	False	False	True	False
OG0006136	False	False	False	False	True	False	NA	False
OG0006137	False	False	False	False	False	False	True	False
OG0006138	True	False	False	False	False	False	True	False
OG0006139	False	False	False	False	False	False	True	True
OG0006140	False	False	False	False	False	False	True	False
OG0006141	True	False	False	False	False	False	True	False
OG0006142	False	False	False	False	False	False	True	False
OG0006143	False	True	False	False	False	False	True	False
OG0006144	False	False	False	False	False	False	True	False
OG0006145	False	True	False	False	False	False	True	False
OG0006146	False	False	False	False	False	False	NA	False
OG0006147	False	False	False	False	False	False	True	True
OG0006148	False	False	False	False	False	False	NA	False
OG0006149	False	False	False	False	False	False	NA	False
OG0006150	False	False	False	False	False	False	True	False
OG0006151	False	False	False	False	False	False	True	False
OG0006152	False	True	False	False	False	False	True	False
OG0006153	False	False	False	False	False	False	True	False
OG0006154	True	False	False	False	False	False	True	False
OG0006155	False	False	False	False	False	False	True	False
OG0006156	False	False	True	False	False	False	True	False
OG0006157	True	False	False	False	True	False	True	False
OG0006158	False	False	False	False	True	False	True	False
OG0006159	False	False	False	True	False	False	True	True
OG0006160	False	False	False	False	False	False	True	False
OG0006161	False	False	True	True	True	True	True	True
OG0006162	False	False	False	False	False	False	True	False
OG0006163	False	False	False	False	False	False	True	False
OG0006164	True	False	False	False	False	False	NA	False
OG0006165	False	False	False	False	False	False	NA	False
OG0006166	False	False	False	False	True	False	True	False
OG0006167	True	True	False	False	False	False	True	False
OG0006168	True	False	False	False	False	False	NA	False
OG0006169	False	False	False	False	False	False	True	False
OG0006170	False	False	False	True	True	False	True	True
OG0006171	False	False	False	False	False	False	True	False
OG0006172	False	False	False	False	False	False	True	False
OG0006173	False	False	False	False	False	False	True	False
OG0006174	False	False	False	False	False	False	True	False
OG0006175	False	False	False	False	False	False	True	True
OG0006176	False	False	False	False	False	False	True	True
OG0006177	True	False	False	False	False	False	True	False
OG0006178	False	False	False	False	True	False	NA	False
OG0006179	True	False	False	False	False	True	True	True
OG0006180	True	False	False	True	False	False	True	False
OG0006181	False	False	False	False	False	False	True	False
OG0006182	False	False	False	False	False	False	True	False
OG0006183	True	False	False	False	True	False	NA	False
OG0006184	False	False	False	False	False	False	True	False
OG0006185	False	False	False	False	True	False	True	False
OG0006186	False	False	False	False	False	False	True	False
OG0006187	True	False	False	False	False	False	True	False
OG0006188	False	False	False	False	False	False	True	False
OG0006189	False	False	False	False	False	False	True	False
OG0006190	False	False	False	False	False	False	True	False
OG0006191	False	False	False	False	False	False	True	False
OG0006192	False	False	False	False	False	False	NA	False
OG0006193	False	False	False	False	False	False	True	False
OG0006194	False	False	False	False	False	False	True	False
OG0006195	False	False	False	False	False	False	NA	False
OG0006196	False	False	False	False	True	False	True	True
OG0006197	False	False	True	False	False	False	True	True
OG0006198	True	False	False	False	False	False	True	False
OG0006199	True	False	False	False	False	False	True	False
OG0006200	False	False	False	False	True	True	True	True
OG0006201	False	True	False	False	False	False	True	False
OG0006202	False	False	False	False	False	True	True	False
OG0006203	False	False	False	False	False	False	True	False
OG0006204	False	False	False	False	True	False	NA	False
OG0006205	True	False	False	False	False	False	True	True
OG0006206	True	False	False	False	False	False	True	False
OG0006207	False	False	False	False	False	False	True	False
OG0006208	True	False	False	True	False	False	True	False
OG0006209	False	False	False	False	False	False	NA	False
OG0006210	False	False	False	False	False	False	True	False
OG0006211	False	False	False	False	False	False	True	False
OG0006212	False	False	False	False	False	False	True	False
OG0006213	False	False	False	False	False	False	True	False
OG0006214	False	False	False	True	False	False	True	True
OG0006215	False	False	False	False	False	False	True	False
OG0006216	False	False	False	False	False	False	True	False
OG0006217	False	False	False	False	False	False	NA	False
OG0006218	False	False	False	False	False	False	True	False
OG0006219	False	False	False	False	False	False	NA	False
OG0006220	True	True	False	False	False	False	True	False
OG0006221	True	False	False	False	False	False	True	False
OG0006222	False	False	False	False	False	False	True	False
OG0006223	False	False	False	False	False	False	True	False
OG0006224	False	False	False	False	False	False	NA	False
OG0006225	False	True	False	False	False	True	True	False
OG0006226	False	False	False	False	False	False	True	False
OG0006227	False	False	False	False	False	False	True	False
OG0006228	False	False	False	False	False	False	NA	False
OG0006229	False	False	False	False	True	False	NA	False
OG0006230	False	False	False	True	True	True	True	True
OG0006231	False	True	True	False	False	False	True	False
OG0006232	True	False	False	False	False	False	NA	False
OG0006233	True	False	True	False	False	False	True	False
OG0006234	False	False	False	False	False	False	NA	False
OG0006235	False	False	False	False	False	False	True	False
OG0006236	False	False	False	False	False	False	True	False
OG0006237	True	True	False	False	False	False	True	False
OG0006238	True	False	False	False	False	False	NA	False
OG0006239	True	False	False	False	False	False	True	False
OG0006240	True	False	True	False	False	False	True	True
OG0006241	False	False	False	False	False	False	NA	False
OG0006242	False	False	False	False	False	False	True	False
OG0006243	False	False	False	False	False	False	NA	False
OG0006244	False	False	False	False	False	False	NA	False
OG0006245	False	False	False	False	False	False	True	False
OG0006246	True	False	False	False	True	False	True	False
OG0006247	False	False	False	False	False	False	NA	False
OG0006248	True	False	False	False	False	False	True	False
OG0006249	False	True	False	False	False	False	True	False
OG0006250	False	True	False	False	False	False	True	False
OG0006251	False	False	False	False	False	False	NA	False
OG0006252	False	False	False	False	False	False	NA	False
OG0006253	True	False	False	False	False	False	True	False
OG0006254	False	False	False	False	False	False	True	False
OG0006255	False	False	False	False	True	False	NA	False
OG0006256	False	True	False	False	False	False	True	False
OG0006257	False	False	False	False	True	False	True	True
OG0006258	True	True	False	False	False	False	True	False
OG0006259	False	False	False	False	False	False	True	False
OG0006260	False	False	False	False	False	False	NA	False
OG0006261	False	False	False	False	False	False	NA	False
OG0006262	True	False	False	False	True	True	True	False
OG0006263	False	False	False	False	False	False	True	False
OG0006264	False	False	False	False	False	False	True	False
OG0006265	False	False	False	False	False	False	True	False
OG0006266	False	False	False	False	False	False	True	False
OG0006267	True	False	False	False	True	False	True	False
OG0006268	False	False	False	False	True	True	True	False
OG0006269	False	False	False	False	False	False	True	False
OG0006270	False	False	False	False	False	False	True	False
OG0006271	True	False	False	False	False	False	True	False
OG0006272	False	False	False	False	False	False	True	False
OG0006273	False	False	False	False	False	False	True	False
OG0006274	True	False	False	False	False	False	True	False
OG0006275	True	False	False	False	False	False	True	False
OG0006276	True	False	False	False	True	True	True	False
OG0006277	True	False	False	True	False	False	True	True
OG0006278	False	False	False	False	True	True	True	False
OG0006279	False	False	True	False	False	False	True	False
OG0006280	False	False	False	False	True	False	True	False
OG0006281	False	True	False	False	False	False	True	False
OG0006282	False	False	False	False	True	True	True	False
OG0006283	False	False	False	False	False	False	True	False
OG0006284	False	False	False	False	False	False	NA	False
OG0006285	False	False	False	False	False	False	True	False
OG0006286	False	False	False	False	False	False	True	False
OG0006287	False	False	False	False	False	False	NA	False
OG0006288	False	False	False	False	False	False	True	False
OG0006289	False	False	False	False	False	False	True	True
OG0006290	False	False	False	False	True	False	True	True
OG0006291	False	False	False	False	False	False	True	False
OG0006292	False	False	False	False	True	False	True	False
OG0006293	True	False	False	False	True	True	True	False
OG0006294	False	False	False	False	False	False	True	False
OG0006295	True	False	False	False	False	False	True	False
OG0006296	False	True	False	False	False	False	True	False
OG0006297	True	False	False	False	False	False	NA	False
OG0006298	False	False	False	True	False	False	True	False
OG0006299	False	False	False	False	False	False	True	False
OG0006300	False	True	False	False	False	True	True	False
OG0006301	False	False	False	False	False	False	True	True
OG0006302	False	False	False	False	False	False	True	False
OG0006303	False	False	False	False	False	False	NA	False
OG0006304	False	False	False	False	True	False	True	True
OG0006305	False	False	False	False	False	False	True	False
OG0006306	False	False	False	False	False	False	True	False
OG0006307	False	False	False	False	False	False	NA	False
OG0006308	True	False	False	False	False	False	NA	False
OG0006309	False	False	False	False	True	False	NA	False
OG0006310	False	False	False	False	False	False	True	True
OG0006311	False	True	False	False	False	False	True	False
OG0006312	False	False	False	True	True	True	True	False
OG0006313	False	False	False	False	False	False	True	False
OG0006314	False	False	False	False	True	False	True	False
OG0006315	True	False	False	False	False	False	True	True
OG0006316	True	False	False	False	False	False	NA	False
OG0006317	False	False	False	True	False	False	True	False
OG0006318	False	True	False	False	False	False	True	False
OG0006319	False	False	False	False	False	False	True	False
OG0006320	False	False	False	False	False	False	True	False
OG0006321	False	False	True	False	False	False	True	True
OG0006322	False	False	False	False	False	False	NA	False
OG0006323	False	False	False	False	True	False	NA	False
OG0006324	False	True	False	False	True	False	True	False
OG0006325	True	True	False	False	False	False	True	False
OG0006326	True	False	False	False	False	False	NA	False
OG0006327	False	False	False	False	False	False	True	False
OG0006328	False	False	False	False	False	False	NA	False
OG0006329	True	False	False	False	False	False	True	False
OG0006330	False	False	False	False	False	False	True	False
OG0006331	True	False	False	True	False	False	True	True
OG0006332	False	False	False	False	False	False	NA	False
OG0006333	False	False	False	False	False	False	True	True
OG0006334	False	False	False	False	False	False	True	False
OG0006335	True	False	False	False	False	False	True	True
OG0006336	True	False	True	False	False	False	True	True
OG0006337	False	False	False	False	False	False	True	False
OG0006338	False	False	False	False	False	False	True	False
OG0006339	True	False	False	False	False	False	True	False
OG0006340	True	False	False	False	False	False	True	False
OG0006341	False	False	False	False	False	False	True	False
OG0006342	False	False	False	False	True	False	NA	False
OG0006343	False	False	False	False	True	False	NA	False
OG0006344	True	False	False	False	True	False	True	False
OG0006345	False	False	False	False	False	False	True	False
OG0006346	False	False	False	False	False	False	NA	False
OG0006347	False	False	False	False	False	False	True	False
OG0006348	False	False	False	False	False	False	True	False
OG0006349	False	False	False	False	False	False	NA	False
OG0006350	True	False	False	False	True	False	True	False
OG0006351	False	False	False	False	False	False	True	False
OG0006352	False	False	False	False	False	False	True	False
OG0006353	False	False	False	False	False	False	True	False
OG0006354	False	True	False	False	False	False	True	False
OG0006355	False	False	False	False	False	False	True	False
OG0006356	True	False	False	True	False	False	True	False
OG0006357	False	False	False	False	False	False	NA	False
OG0006358	False	False	False	False	False	False	True	False
OG0006359	False	False	False	False	False	False	True	False
OG0006360	True	False	True	True	False	False	True	False
OG0006361	False	False	False	False	True	False	True	False
OG0006362	False	False	False	False	False	False	NA	False
OG0006363	False	False	False	True	False	False	True	True
OG0006364	False	False	False	False	True	False	True	False
OG0006365	False	False	False	False	False	False	True	False
OG0006366	True	False	False	False	False	False	True	False
OG0006367	False	False	False	False	False	False	True	False
OG0006368	False	False	False	False	False	True	NA	False
OG0006369	False	False	False	False	False	False	True	False
OG0006370	False	False	False	False	False	False	True	False
OG0006371	True	False	False	False	False	False	NA	False
OG0006372	True	False	False	False	False	False	True	False
OG0006373	False	False	False	False	False	False	NA	False
OG0006374	True	False	False	False	False	False	True	False
OG0006375	False	False	False	False	False	False	True	False
OG0006376	False	False	False	True	True	False	True	True
OG0006377	False	False	False	False	True	False	True	False
OG0006378	True	False	False	False	False	False	True	False
OG0006379	False	False	False	False	False	False	NA	False
OG0006380	False	False	False	False	False	False	True	False
OG0006381	False	False	False	False	False	False	NA	False
OG0006382	True	False	False	True	False	False	True	False
OG0006383	False	False	False	False	True	True	NA	False
OG0006384	False	True	False	False	False	True	True	False
OG0006385	False	False	False	False	False	False	NA	False
OG0006386	True	False	False	False	False	False	NA	False
OG0006387	True	False	False	False	False	False	NA	False
OG0006388	False	False	False	False	True	False	True	False
OG0006389	True	False	False	False	False	False	True	False
OG0006390	False	False	False	False	False	False	True	False
OG0006391	True	True	False	False	False	False	True	False
OG0006392	False	False	True	False	True	False	True	False
OG0006393	False	True	False	False	False	True	True	False
OG0006394	False	False	False	False	False	False	True	False
OG0006395	False	False	True	False	False	False	True	True
OG0006396	False	False	False	False	False	False	True	False
OG0006397	True	False	False	False	False	False	True	False
OG0006398	True	False	False	False	False	False	True	True
OG0006399	False	False	False	False	False	False	True	False
OG0006400	True	False	False	False	True	False	True	True
OG0006401	False	False	False	False	False	False	NA	False
OG0006402	False	False	False	False	False	False	NA	False
OG0006403	True	False	True	False	False	False	True	True
OG0006404	False	True	False	False	False	False	True	False
OG0006405	True	False	False	False	False	False	True	False
OG0006406	False	False	False	False	False	False	True	False
OG0006407	False	False	False	False	False	False	True	False
OG0006408	False	False	False	False	False	False	True	False
OG0006409	False	False	False	False	False	True	True	False
OG0006410	True	False	False	False	False	False	True	False
OG0006411	False	False	False	False	True	True	True	False
OG0006412	True	False	False	False	True	False	True	True
OG0006413	False	False	False	False	False	False	True	False
OG0006414	True	False	False	False	False	False	True	False
OG0006415	False	True	False	False	False	False	True	False
OG0006416	False	False	False	False	False	True	NA	False
OG0006417	False	True	False	False	False	False	True	False
OG0006418	False	True	False	False	False	False	True	False
OG0006419	False	False	False	False	False	False	True	False
OG0006420	False	False	False	False	False	False	NA	False
OG0006421	False	False	False	False	False	False	True	False
OG0006422	False	False	False	False	False	False	NA	False
OG0006423	False	False	False	False	False	False	NA	False
OG0006424	False	False	False	False	True	False	True	False
OG0006425	True	False	False	True	False	True	True	True
OG0006426	False	False	False	False	False	True	True	True
OG0006427	False	False	False	False	True	False	True	False
OG0006428	True	False	False	False	False	False	True	False
OG0006429	True	False	False	False	False	False	True	True
OG0006430	False	False	False	False	False	False	True	False
OG0006431	True	True	False	False	False	False	True	True
OG0006432	True	False	False	False	False	False	NA	False
OG0006433	True	False	False	False	False	False	NA	False
OG0006434	False	False	False	False	False	False	NA	False
OG0006435	True	False	False	False	False	False	True	True
OG0006436	False	False	False	False	False	False	NA	False
OG0006437	False	False	False	False	False	False	True	False
OG0006438	False	False	False	False	False	False	NA	False
OG0006439	False	False	False	False	False	False	NA	False
OG0006440	False	False	False	False	False	False	True	False
OG0006441	False	False	False	False	False	False	True	False
OG0006442	True	False	True	False	False	False	True	True
OG0006443	False	False	False	False	False	False	NA	False
OG0006444	False	False	False	False	False	False	True	True
OG0006445	False	False	False	False	True	False	True	False
OG0006446	True	False	False	False	False	False	True	False
OG0006447	False	False	False	False	False	False	True	False
OG0006448	True	False	False	False	False	False	True	False
OG0006449	True	False	False	False	False	False	True	True
OG0006450	False	False	False	False	False	False	True	False
OG0006451	False	False	False	False	False	False	NA	False
OG0006452	False	True	False	False	False	False	True	False
OG0006453	False	False	False	False	False	False	NA	False
OG0006454	False	False	False	False	False	False	True	False
OG0006455	False	False	False	False	False	False	True	True
OG0006456	False	False	False	False	True	False	True	False
OG0006457	True	False	False	False	False	False	True	False
OG0006458	False	False	False	True	True	True	True	True
OG0006459	False	False	False	False	False	False	True	True
OG0006460	False	False	False	False	False	False	True	False
OG0006461	False	True	False	False	False	False	True	False
OG0006462	False	False	False	False	False	False	NA	False
OG0006463	False	False	False	False	False	False	True	False
OG0006464	False	False	False	False	False	False	NA	False
OG0006465	False	False	False	False	False	False	NA	False
OG0006466	False	False	False	False	False	False	True	False
OG0006467	False	False	False	False	False	False	NA	False
OG0006468	False	False	False	False	False	False	NA	False
OG0006469	False	False	False	False	False	False	NA	False
OG0006470	True	False	False	False	False	False	True	False
OG0006471	False	False	False	False	False	False	NA	False
OG0006472	False	False	False	False	False	False	True	False
OG0006473	False	False	False	False	False	False	True	True
OG0006474	True	False	False	True	False	False	True	False
OG0006475	True	True	False	False	False	False	True	False
OG0006476	True	False	False	False	False	False	True	False
OG0006477	False	False	False	False	False	False	NA	False
OG0006478	False	False	True	False	False	False	True	False
OG0006479	False	False	False	False	False	False	True	True
OG0006480	True	False	False	False	False	False	True	False
OG0006481	False	False	False	True	False	False	True	True
OG0006482	True	False	False	False	False	False	True	True
OG0006483	False	False	False	False	False	False	True	False
OG0006484	True	False	False	False	False	False	True	False
OG0006485	True	False	False	False	False	False	NA	False
OG0006486	True	False	False	False	False	False	True	False
OG0006487	False	False	False	False	False	False	NA	False
OG0006488	False	False	False	False	False	False	NA	False
OG0006489	False	False	False	True	False	False	True	False
OG0006490	False	False	False	False	False	False	True	False
OG0006491	False	False	False	False	False	False	NA	False
OG0006492	False	False	False	False	False	False	NA	False
OG0006493	False	False	False	False	False	False	True	False
OG0006494	False	False	False	False	False	False	NA	False
OG0006495	True	False	False	False	False	False	True	False
OG0006496	False	False	False	False	False	False	True	False
OG0006497	False	False	False	False	False	False	NA	False
OG0006498	True	False	False	False	False	True	True	False
OG0006499	False	False	False	False	False	False	True	True
OG0006500	False	False	False	False	False	False	True	False
OG0006501	True	False	False	False	False	False	NA	False
OG0006502	False	False	False	False	False	False	True	False
OG0006503	False	False	False	False	False	False	NA	False
OG0006504	False	False	False	False	False	False	True	False
OG0006505	False	False	False	False	False	False	NA	False
OG0006506	False	False	False	False	False	False	True	False
OG0006507	True	False	False	False	True	False	NA	False
OG0006508	False	False	False	False	False	False	True	False
OG0006509	False	False	False	False	False	False	True	False
OG0006510	True	False	False	False	False	False	True	True
OG0006511	False	False	False	False	False	False	NA	False
OG0006512	False	True	False	False	False	False	True	False
OG0006513	False	False	False	False	False	False	True	False
OG0006514	True	False	False	False	False	False	NA	False
OG0006515	False	False	False	True	False	False	True	False
OG0006516	False	False	False	False	False	False	True	False
OG0006517	False	False	False	False	False	False	True	False
OG0006518	False	False	False	False	False	False	NA	False
OG0006519	True	False	False	False	True	True	True	False
OG0006520	False	False	False	False	False	False	True	False
OG0006521	False	False	False	False	False	False	True	False
OG0006522	False	False	True	False	False	False	True	True
OG0006523	True	False	False	False	False	False	True	False
