Orthogroup,group,group_n,NMDS1,NMDS2,NMDS3,NMDS4,BGC,Resistance,CAZyme,Lipase,Peptidase,Signaling,Virulence
OG0005239,"AllOutgroup,Coral,Higher,Lower",6,0.8271596894604287,0.277114546309128,-0.0667620331060674,0.03596172555670655,1,0,0,0,0,0,0
OG0005245,"AllOutgroup,Coral,Leafcutter,Lower",10,0.8271591075938106,0.2771150088241244,-0.06676398036919688,0.03595409414109162,1,0,0,0,0,0,0
OG0005246,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.36578652385915766,-0.7700821343759616,-0.88212322136037,0.21471790709758623,0,0,0,1,0,0,0
OG0005250,"AllOutgroup,Coral,Higher,Leafcutter",5,0.8271344400069421,0.27713651271044293,-0.0668441265670907,0.03563092256453537,1,0,0,0,0,0,0
OG0005251,"AllOutgroup,Coral,Leafcutter,Lower",10,0.8271353837499565,0.27713561377807744,-0.06684115624316439,0.03564328929062662,1,0,0,0,0,0,0
OG0005255,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.9031996133560849,0.6315787248951432,0.05287192543583547,0.019272830673067714,0,0,0,0,0,1,0
OG0005256,"AllOutgroup,Coral,Higher,Lower",6,-0.9031996267345388,0.6315791037583499,0.0528717718729837,0.019275205337692107,0,0,0,0,0,1,0
OG0005266,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.457008538165798,-0.12398130367463718,0.6941374459902515,0.947043948874236,0,0,1,0,0,0,0
OG0005268,"AllOutgroup,Coral,Leafcutter,Lower",10,-0.3657895952253307,-0.7699653492231266,-0.882548212454174,0.21361231540850867,0,0,0,1,0,0,0
OG0005270,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.6221021580477829,-0.076707800002129,0.6156586050154409,0.10752868787676852,0,0,1,0,0,1,1
OG0005275,"AllOutgroup,Higher,Leafcutter,Lower",1,0.8271614047451001,0.2771131840379578,-0.06675628906503465,0.035984224191170006,1,0,0,0,0,0,0
OG0005277,"AllOutgroup,Coral,Leafcutter,Lower",10,0.827164258215928,0.27711092921757374,-0.06674671357677624,0.036021663878328884,1,0,0,0,0,0,0
OG0005278,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.30844633069933175,-0.9167108422185013,-0.03243284646318391,-0.10658538483868484,0,0,0,1,0,0,1
OG0005282,"AllOutgroup,Coral,Higher,Lower",6,-0.11799112062885984,0.012473685318354239,-0.3834086304469929,-1.2543251410434502,0,0,0,0,1,0,0
OG0005296,"AllOutgroup,Higher,Leafcutter,Lower",1,0.2175848919915226,-0.20027146038183608,-0.5583076723127213,-0.2955198720517773,1,0,0,1,1,0,0
OG0005300,"AllOutgroup,Coral,Higher,Leafcutter",5,0.8271522607688888,0.2771204693353773,-0.06678684239602614,0.035864311619392575,1,0,0,0,0,0,0
OG0005309,"AllOutgroup,Coral,Leafcutter,Lower",10,-0.07157731428949944,0.1262707242672519,0.421113693339699,-0.1545877940264168,1,0,0,0,0,1,1
OG0005311,"AllOutgroup,Higher,Leafcutter,Lower",1,0.7126850889081204,-0.14766289954218284,0.036363056932763954,0.453569946501197,1,1,0,0,0,0,0
OG0005312,"AllOutgroup,Higher,Leafcutter",7,-0.6505121170789279,-0.40057605205046265,0.027311074515605875,-0.058619635014530616,0,0,0,1,0,1,1
OG0005315,"AllOutgroup,Coral,Leafcutter,Lower",10,-0.7705719914651608,0.3561949968408647,0.34877907516470896,0.4505810430429909,0,0,1,0,0,1,0
OG0005321,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.36579215710632873,-0.7699401536492732,-0.8826353522707281,0.21338292630083755,0,0,0,1,0,0,0
OG0005338,"AllOutgroup,Coral,Higher,Leafcutter",5,0.827163971205298,0.2771111504542596,-0.06674768280854193,0.03601789255138512,1,0,0,0,0,0,0
OG0005344,"AllOutgroup,Higher,Leafcutter,Lower",1,0.8271374406765597,0.27713365348922264,-0.06683468000997478,0.035670253041767436,1,0,0,0,0,0,0
OG0005348,"AllOutgroup,Higher,Leafcutter,Lower",1,0.8271593704902402,0.27711479994031074,-0.06676310050727215,0.0359575418053197,1,0,0,0,0,0,0
OG0005351,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.14881396795091162,-0.8253950171495298,0.8686847731709756,-0.30697481570283347,0,0,0,0,0,0,1
OG0005353,"AllOutgroup,Coral,Leafcutter,Lower",10,-0.07157731428949872,0.12627072426725183,0.4211136933396987,-0.15458779402641676,1,0,0,0,0,1,1
OG0005361,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.015073089329367106,0.5549351958370728,-0.002845551295104284,0.03687568297849649,1,0,0,0,0,1,0
OG0005364,"AllOutgroup,Coral,Leafcutter,Lower",10,-0.1487764606238438,-0.8253984918699377,0.8685674547023614,-0.30749389583351266,0,0,0,0,0,0,1
OG0005368,"AllOutgroup,Higher,Leafcutter,Lower",1,0.3018323277821578,-0.2460063437098076,-0.5582624576908681,0.12201456425924535,1,0,0,1,0,0,0
OG0005373,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.6352773915592008,0.3804421243433187,-0.1407382616754741,-0.6187653930463446,0,0,0,0,1,1,0
OG0005387,"AllOutgroup,Coral,Higher,Leafcutter",5,0.466571884987497,0.19384464832390627,-0.207888283183378,-0.5690965067498005,1,0,0,0,1,0,0
OG0005396,"AllOutgroup,Higher,Leafcutter,Lower",1,0.30183232778215807,-0.24600634370980723,-0.558262457690867,0.12201456425925018,1,0,0,1,0,0,0
OG0005400,"AllOutgroup,Coral,Higher,Leafcutter",5,0.1107859377611895,-0.44773864265268015,-0.14201383525430042,-0.40392137058570976,1,0,0,1,1,0,1
OG0005402,"AllOutgroup,Coral,Lower",2,-0.11749960187496784,0.011836838875969707,-0.38004747447379095,-1.2554058664297896,0,0,0,0,1,0,0
OG0005404,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.14885535938298816,-0.8253760950883963,0.8687920311592087,-0.3065420842423096,0,0,0,0,0,0,1
OG0005406,"AllOutgroup,Coral,Lower",2,0.21974078058057675,-0.6022460912744324,0.0034833183759087685,0.09358905651225184,1,1,0,1,0,0,1
OG0005408,"AllOutgroup,Lower",3,-0.16159575057995826,-0.06841377753187389,-0.12583422507436773,0.5465039364773298,1,1,1,1,0,1,0
OG0005409,"AllOutgroup,Higher,Leafcutter",7,-0.635277384246064,0.38044213299006996,-0.14073826097682268,-0.6187653928537225,0,0,0,0,1,1,0
OG0005410,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.11775786300000486,0.012713402410760277,-0.38108946431794,-1.2549357947335282,0,0,0,0,1,0,0
OG0005412,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.1896057480290145,-0.22266865154061727,-0.049706042241233483,0.00931321600994827,1,0,0,1,0,1,1
OG0005415,"AllOutgroup,Coral,Higher,Leafcutter",5,0.8271563147289316,0.2771172310016437,-0.06677331882046829,0.0359174708117596,1,0,0,0,0,0,0
OG0005417,"AllOutgroup,Coral,Leafcutter,Lower",10,0.8271664125726151,0.27710927130376795,-0.06673943197567574,0.036049971969067715,1,0,0,0,0,0,0
OG0005422,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.015068873777104138,0.5549338751792665,-0.0028456030919285506,0.03687556401143274,1,0,0,0,0,1,0
OG0005423,"AllOutgroup,Coral,Higher,Leafcutter",5,0.8271667588283551,0.27710900505406055,-0.06673826088724961,0.03605452230663867,1,0,0,0,0,0,0
OG0005425,"AllOutgroup,Higher,Leafcutter,Lower",1,0.2997238189407659,-0.8344900399428947,0.11905176835366509,0.9239251125119887,0,1,0,0,0,0,0
OG0005426,"AllOutgroup,Coral,Higher,Leafcutter",5,0.7126850889081366,-0.14766289954227962,0.0363630569327628,0.45356994650127547,1,1,0,0,0,0,0
OG0005433,"AllOutgroup,Coral,Leafcutter,Lower",10,0.8271342611868125,0.2771366829761428,-0.066844689350843,0.035628579810499696,1,0,0,0,0,0,0
OG0005438,"AllOutgroup,Higher,Leafcutter",7,0.8271645960764624,0.27711066925877814,-0.06674557192721392,0.03602610243331076,1,0,0,0,0,0,0
OG0005439,"AllOutgroup,Coral,Higher,Lower",6,0.8271350271521593,0.277135953475741,-0.06684227867559533,0.0356386161334,1,0,0,0,0,0,0
OG0005441,"AllOutgroup,Coral,Leafcutter,Lower",10,0.8271571027629344,0.2771166043625482,-0.06677068435029221,0.035927801552304586,1,0,0,0,0,0,0
OG0005443,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.11706996009356077,0.012463116896197298,-0.37600862682589226,-1.256383233897938,0,0,0,0,1,0,0
OG0005445,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.4517737352420838,-0.15469028962838963,0.7164112420896606,0.9346162644668305,0,0,1,0,0,0,0
OG0005454,"AllOutgroup,Coral,Higher,Leafcutter",5,0.8271461104397088,0.27712559788718794,-0.06680709305117319,0.03578374110182482,1,0,0,0,0,0,0
OG0005460,"AllOutgroup,Coral,Leafcutter,Lower",10,-0.6283820984376071,-0.0715103778515883,0.530157984537373,-0.23701943482559015,0,0,0,0,0,1,1
OG0005461,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.9031996274660501,0.6315792051187508,0.052871719245651275,0.019275816394648725,0,0,0,0,0,1,0
OG0005463,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.7705720442215508,0.35619492353100685,0.3487790081557877,0.45058106068413567,0,0,1,0,0,1,0
OG0005464,"AllOutgroup,Coral,Leafcutter,Lower",10,-0.1182715889169279,0.012888930674101464,-0.384658781953165,-1.253867245623583,0,0,0,0,1,0,0
OG0005469,"AllOutgroup,Coral,Leafcutter,Lower",10,0.827147049053259,0.27712475208701837,-0.06680407123376524,0.03579600598383291,1,0,0,0,0,0,0
OG0005472,"AllOutgroup,Coral,Higher,Lower",6,0.8271427399944521,0.277128645114114,-0.06681792380448297,0.03573969715186272,1,0,0,0,0,0,0
OG0005473,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.15181009122433747,0.11013378917875337,-0.42415545111225145,-0.20025703006839465,1,0,0,1,1,1,0
OG0005474,"AllOutgroup,Coral,Higher,Lower",6,-0.9031996276683513,0.6315792326400536,0.052871704971370476,0.019275982340812414,0,0,0,0,0,1,0
OG0005475,"AllOutgroup,Higher,Leafcutter,Lower",1,0.8271357962723422,0.2771352207566026,-0.06683985766008262,0.035648695835354606,1,0,0,0,0,0,0
OG0005477,"AllOutgroup,Higher,Leafcutter,Lower",1,0.30183232778215696,-0.24600634370980826,-0.55826245769087,0.12201456425923841,1,0,0,1,0,0,0
OG0005479,"AllOutgroup,Higher,Leafcutter,Lower",1,0.42004741189140615,-0.2592717948087679,0.4582310047804358,-0.21350422935852392,1,0,0,0,0,0,1
OG0005481,"AllOutgroup,Coral,Higher,Leafcutter",5,0.8271648825846265,0.27711044821779507,-0.06674460441744696,0.03602986810908203,1,0,0,0,0,0,0
OG0005483,"AllOutgroup,Higher,Leafcutter,Lower",1,0.3062851874364343,0.22676940888176525,0.3539035420772886,0.6161162481071718,1,0,1,0,0,0,0
OG0005486,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.9031996266318627,0.6315791446929551,0.052871749005250664,0.019275448720495688,0,0,0,0,0,1,0
OG0005487,"AllOutgroup,Higher,Leafcutter,Lower",1,0.30183232778215774,-0.24600634370980765,-0.5582624576908681,0.1220145642592458,1,0,0,1,0,0,0
OG0005488,"AllOutgroup,Coral,Higher,Lower",6,-0.770571724772697,0.356195366053013,0.3487794096156373,0.45058095590901315,0,0,1,0,0,1,0
OG0005489,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.11824303872545149,0.012607947084563696,-0.3848408718955657,-1.2538695635668713,0,0,0,0,1,0,0
OG0005490,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.9031996133554454,0.6315789553384529,0.05287179903502305,0.01927420568981641,0,0,0,0,0,1,0
OG0005494,"Coral,Higher,Leafcutter,Lower",11,-0.9031996247045864,0.6315789963855916,0.052871822534432046,0.01927454734459871,0,0,0,0,0,1,0
OG0005498,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.9031996255165733,0.6315791965831592,0.052871716023348773,0.019275748846338897,0,0,0,0,0,1,0
OG0005502,"AllOutgroup,Coral,Leafcutter,Lower",10,-0.36588254499538225,-0.7694939894759457,-0.8840989094402498,0.20948474517829474,0,0,0,1,0,0,0
OG0005503,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.14344653428514983,0.11617839110941271,-0.4065349692878185,0.1650101119627336,1,0,0,1,0,1,0
OG0005507,"AllOutgroup,Higher,Leafcutter",7,-0.5883325009651844,-0.5540378114576912,-0.1598379631229214,0.6301077428242039,0,0,1,1,0,0,0
OG0005508,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.08713356137033526,-0.8447908832362864,-0.4691326513536614,0.5425731065442493,0,1,0,1,0,0,0
OG0005516,"AllOutgroup,Higher,Leafcutter,Lower",1,0.8271721344079357,0.27710487206298656,-0.06672006141792884,0.0361252042963696,1,0,0,0,0,0,0
OG0005518,"AllOutgroup,Coral,Higher,Leafcutter",5,0.4200474140082478,-0.25927179087240226,0.45823100081092427,-0.21350422786674006,1,0,0,0,0,0,1
OG0005521,"AllOutgroup,Coral,Higher,Leafcutter",5,0.466571884922049,0.19384464846093927,-0.20788828289030678,-0.5690965069342038,1,0,0,0,1,0,0
OG0005522,"AllOutgroup,Coral,Leafcutter,Lower",10,0.8271350192050282,0.2771359611411286,-0.06684230357427909,0.03563851177505657,1,0,0,0,0,0,0
OG0005524,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.7291364810484406,-0.05069298163910629,-0.49035935251995544,0.11035240176573545,0,0,0,1,0,1,0
OG0005525,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.015071962745143667,0.5549348429188277,-0.002845565187891747,0.036875651144940694,1,0,0,0,0,1,0
OG0005527,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.9031996148408583,0.631578915437415,0.05287182694292453,0.019273980263965144,0,0,0,0,0,1,0
OG0005528,"AllOutgroup,Coral,Higher,Lower",6,0.8271350675381963,0.2771359150092076,-0.06684215155659481,0.03563914535768748,1,0,0,0,0,0,0
OG0005530,"AllOutgroup,Coral,Higher,Lower",6,0.43833287364724743,-0.45784786363926844,0.40728436574469257,0.125351820285318,1,1,0,0,0,0,1
OG0005531,"AllOutgroup,Coral,Leafcutter,Lower",10,0.4200474391211619,-0.2592717441737195,0.45823095371899347,-0.21350421016911672,1,0,0,0,0,0,1
OG0005532,"AllOutgroup,Coral,Higher,Lower",6,-0.07157731428950012,0.12627072426725194,0.42111369333969934,-0.15458779402641687,1,0,0,0,0,1,1
OG0005535,"AllOutgroup,Coral,Higher,Leafcutter",5,0.8271337897489913,0.27713713178772653,-0.06684617297713147,0.0356224039829095,1,0,0,0,0,0,0
OG0005539,"AllOutgroup,Coral,Leafcutter,Lower",10,0.8271419963166842,0.27712931748096453,-0.06682031295014594,0.03573000209868106,1,0,0,0,0,0,0
OG0005540,"AllOutgroup,Coral,Leafcutter,Lower",10,0.42004743388519866,-0.259271753910255,0.45823096353752396,-0.21350421385901708,1,0,0,0,0,0,1
OG0005542,"AllOutgroup,Lower",3,0.42004743022432434,-0.25927176071783137,0.4582309704024283,-0.21350421643891643,1,0,0,0,0,0,1
OG0005544,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.22109913669798026,-0.198832149411692,-0.032697370585383245,-0.2750289290553177,1,0,1,1,1,1,1
OG0005547,"AllOutgroup,Coral,Higher,Lower",6,-0.1175794922923064,0.010602397403710646,-0.3823691581035255,-1.2550031813627736,0,0,0,0,1,0,0
OG0005550,"AllOutgroup,Coral,Higher,Leafcutter",5,0.8271581128515572,0.2771157993061969,-0.06676730871381581,0.035941050201795735,1,0,0,0,0,0,0
OG0005554,"AllOutgroup,Higher,Leafcutter,Lower",1,0.08735863737309217,-0.9250175641193371,0.6209428561668263,0.1996766765588217,0,1,0,0,0,0,1
OG0005556,"AllOutgroup,Higher,Leafcutter",7,-0.9031996273040743,0.6315791502879314,0.05287174866190437,0.019275487835341946,0,0,0,0,0,1,0
OG0005557,"AllOutgroup,Coral,Higher,Lower",6,-0.14877232553985864,-0.8253988337160171,0.8685530041755358,-0.3075569274137179,0,0,0,0,0,0,1
OG0005558,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.9031996152447096,0.6315789728001266,0.05287179711690062,0.019274325984678053,0,0,0,0,0,1,0
OG0005560,"AllOutgroup,Coral,Leafcutter,Lower",10,0.827134124351106,0.2771368132461235,-0.06684512000037232,0.035626787204934264,1,0,0,0,0,0,0
OG0005563,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.9031996274667312,0.6315792015200627,0.05287172122216731,0.0192757949268173,0,0,0,0,0,1,0
OG0005566,"AllOutgroup,Coral,Higher,Lower",6,-0.29871272131859256,-0.7098813150987536,-0.13717098629495608,-0.5343386536417267,0,0,0,1,1,0,1
OG0005568,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.3658485290325883,-0.7696191295155798,-0.883702524030316,0.21054708006860376,0,0,0,1,0,0,0
OG0005570,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.2927596740284349,-0.4572539864989535,-0.7262246509340056,-0.5912007457631802,0,0,0,1,1,0,0
OG0005576,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.9031996160580551,0.6315789424649005,0.052871817053679424,0.019274151908602,0,0,0,0,0,1,0
OG0005577,"AllOutgroup,Coral,Lower",2,-0.36578593160432965,-0.7700666251784862,-0.8821814208710579,0.21456932701498055,0,0,0,1,0,0,0
OG0005581,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.903199589024193,0.631577806206501,0.052872330703553606,0.01926714194114474,0,0,0,0,0,1,0
OG0005582,"AllOutgroup,Higher,Leafcutter,Lower",1,0.29956768821839724,-0.8344738943024648,0.1188907544594125,0.9239678348096585,0,1,0,0,0,0,0
OG0005587,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.9031996218199255,0.6315789859977814,0.052871816536640345,0.019274460774948328,0,0,0,0,0,1,0
OG0005592,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.645235948227938,-0.35836016821817135,0.14796388065433905,0.15390074421560976,0,0,1,1,0,1,1
OG0005595,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.36754148902286904,-0.7668767732491957,-0.8916239209914751,0.18822232917243284,0,0,0,1,0,0,0
OG0005597,"AllOutgroup,Coral,Higher,Lower",6,-0.11784188750713243,0.01230090842605126,-0.3817604708813762,-1.2548321828632396,0,0,0,0,1,0,0
OG0005598,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.5299963365217597,-0.7345387304759393,0.15733246947737917,0.22942497658542624,0,0,1,1,0,0,1
OG0005600,"AllOutgroup,Coral,Higher,Leafcutter",5,0.3062852173548614,0.2267693780459922,0.35390387198790674,0.6161160312460444,1,0,1,0,0,0,0
OG0005607,"AllOutgroup,Coral,Higher,Leafcutter",5,0.8271489840890326,0.27712309962955645,-0.06679774344015303,0.03582133994608651,1,0,0,0,0,0,0
OG0005610,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.6221028078169563,-0.07670857002623023,0.6156580146834095,0.10752893062904371,0,0,1,0,0,1,1
OG0005611,"AllOutgroup,Higher,Lower",8,-0.14885204524234122,-0.8253805581279058,0.8687848095482404,-0.30655969103145436,0,0,0,0,0,0,1
OG0005612,"AllOutgroup,Coral,Higher,Lower",6,-0.628382098437607,-0.07151037785158827,0.530157984537373,-0.23701943482559015,0,0,0,0,0,1,1
OG0005617,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.9031996152917714,0.6315786545471669,0.052871971870497,0.019272427420248137,0,0,0,0,0,1,0
OG0005618,"AllOutgroup,Coral,Higher,Lower",6,-0.1488109215267894,-0.8253955848997604,0.8686764042243954,-0.3070117610377815,0,0,0,0,0,0,1
OG0005625,"AllOutgroup,Higher,Leafcutter,Lower",1,0.8271596064151953,0.2771146120136961,-0.06676231141928841,0.03596063710680367,1,0,0,0,0,0,0
OG0005626,"AllOutgroup,Coral,Leafcutter,Lower",10,-0.6270096075587238,-0.38674342106820053,0.045028169018331766,-0.2377215256277714,0,0,1,1,1,1,1
OG0005636,"AllOutgroup,Coral,Higher,Lower",6,0.42004741692864356,-0.2592717854417893,0.45823099533458284,-0.21350422580867398,1,0,0,0,0,0,1
OG0005637,"AllOutgroup,Coral,Leafcutter,Lower",10,0.8271691731985679,0.2771071478201376,-0.06673009214456459,0.03608626131960229,1,0,0,0,0,0,0
OG0005639,"AllOutgroup,Coral,Higher,Lower",6,0.2835356283461978,-0.20872754788973102,0.24699924874695728,-0.5580748144555865,1,0,0,0,1,0,1
OG0005640,"AllOutgroup,Coral,Higher,Lower",6,0.8271626991029951,0.27711215693723235,-0.06675195128994373,0.03600120444096875,1,0,0,0,0,0,0
OG0005641,"AllOutgroup,Higher,Leafcutter,Lower",1,0.46657188500541297,0.19384464828639444,-0.20788828326360448,-0.5690965066993213,1,0,0,0,1,0,0
OG0005647,"AllOutgroup,Higher,Lower",8,0.8271621253768181,0.27711261180602187,-0.06675387473436369,0.03599367840560027,1,0,0,0,0,0,0
OG0005651,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.3676341699690651,-0.7667836441769271,-0.8918988012707992,0.18727932209266032,0,0,0,1,0,0,0
OG0005653,"AllOutgroup,Coral,Leafcutter,Lower",10,-0.9031996195312955,0.6315791622502002,0.05287171058704202,0.0192754929661142,0,0,0,0,0,1,0
OG0005656,"AllOutgroup,Coral,Lower",2,0.8271575748248904,0.2771162280376278,-0.0667691070058553,0.03593399317302156,1,0,0,0,0,0,0
OG0005657,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.08161291440487257,-0.009477507555369942,-0.3189683275591249,0.37748759342169014,1,1,0,1,0,1,0
OG0005658,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.41556110629293286,-0.479503118069248,0.8750466393452844,0.2581924644237574,0,0,1,0,0,0,1
OG0005659,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.14880630450724075,-0.8253975575976132,0.8686642919038323,-0.3070610754020217,0,0,0,0,0,0,1
OG0005660,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.6505121170789279,-0.40057605205046265,0.0273110745156059,-0.058619635014530616,0,0,0,1,0,1,1
OG0005662,"AllOutgroup,Coral,Higher,Lower",6,0.42004741982914606,-0.2592717800481674,0.4582309898955433,-0.21350422376462674,1,0,0,0,0,0,1
OG0005663,"AllOutgroup,Higher,Leafcutter,Lower",1,0.8271610554518835,0.27711346143966453,-0.0667574590388612,0.03597964207350775,1,0,0,0,0,0,0
OG0005664,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.5270074007857218,-0.10710932243127773,0.31175498305043176,-0.5759284127177796,0,0,0,0,1,1,1
OG0005665,"AllOutgroup,Higher,Leafcutter",7,-0.1178983245182941,0.011573303839610444,-0.3835677599799833,-1.2544621986381796,0,0,0,0,1,0,0
OG0005667,"AllOutgroup,Coral,Higher,Lower",6,-0.1487567856473734,-0.8253690327755654,0.8684450055462254,-0.3081122242635419,0,0,0,0,0,0,1
OG0005668,"AllOutgroup,Higher,Leafcutter,Lower",1,0.8271372515159781,0.27713383382041146,-0.06683527571475693,0.03566777281376696,1,0,0,0,0,0,0
OG0005669,"Coral,Higher,Leafcutter,Lower",11,-0.015073684393333732,0.554935382243313,-0.0028455439418030304,0.03687569980365943,1,0,0,0,0,1,0
OG0005670,"AllOutgroup,Coral,Higher,Lower",6,-0.6221023196577544,-0.07670799319563966,0.6156584582869847,0.10752874857361241,0,0,1,0,0,1,1
OG0005671,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.1488215041013404,-0.8253876368912498,0.8687017819741709,-0.30692179855336205,0,0,0,0,0,0,1
OG0005672,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.447917011021489,-0.13472999989428458,0.7117855451888037,0.9386719116999985,0,0,1,0,0,0,0
OG0005673,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.72913648088707,-0.05069298194740277,-0.49035934997559144,0.11035241300337785,0,0,0,1,0,1,0
OG0005682,"AllOutgroup,Coral,Higher,Lower",6,0.8271349951767517,0.2771359839383273,-0.06684237931165157,0.0356381971102488,1,0,0,0,0,0,0
OG0005684,"AllOutgroup,Higher,Leafcutter",7,-0.628382098437607,-0.07151037785158823,0.530157984537373,-0.2370194348255902,0,0,0,0,0,1,1
OG0005687,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.015068825482287182,0.5549338600481724,-0.002845603682303303,0.036875562650674286,1,0,0,0,0,1,0
OG0005689,"AllOutgroup,Coral,Higher,Leafcutter",5,0.30183232778215674,-0.24600634370980848,-0.5582624576908707,0.12201456425923549,1,0,0,1,0,0,0
OG0005693,"AllOutgroup,Coral,Higher,Lower",6,0.827136488868776,0.2771345607715476,-0.0668376771472605,0.03565777428805869,1,0,0,0,0,0,0
OG0005694,"AllOutgroup,Higher,Leafcutter",7,0.42004742629631053,-0.2592717680221649,0.45823097776827176,-0.21350421920707463,1,0,0,0,0,0,1
OG0005695,"AllOutgroup,Higher,Leafcutter",7,0.3271683687478891,-0.41743874639426226,-0.37294868877155923,0.38185112559486395,1,1,0,1,0,0,0
OG0005698,"AllOutgroup,Coral,Leafcutter,Lower",10,-0.4155611080979613,-0.4795031125485342,0.8750466568804118,0.2581924317562051,0,0,1,0,0,0,1
OG0005700,"AllOutgroup,Higher,Leafcutter,Lower",1,0.3018323277821568,-0.24600634370980848,-0.5582624576908707,0.12201456425923486,1,0,0,1,0,0,0
OG0005701,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.6221023983127426,-0.07670808535314719,0.6156583867651734,0.10752877775752548,0,0,1,0,0,1,1
OG0005702,"AllOutgroup,Higher,Lower",8,-0.7291364809288086,-0.05069298186765584,-0.49035935063372205,0.11035241009664055,0,0,0,1,0,1,0
OG0005703,"AllOutgroup,Coral,Leafcutter,Lower",10,-0.015069294082673296,0.5549340068627451,-0.0028455979510237286,0.03687557585594016,1,0,0,0,0,1,0
OG0005706,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.1434465342851508,0.11617839110941246,-0.40653496928781907,0.16501011196273374,1,0,0,1,0,1,0
OG0005708,"AllOutgroup,Higher,Leafcutter,Lower",1,0.3651595238025827,-0.05583204780141131,0.23429911981212548,0.7177790366907708,1,1,1,0,0,0,0
OG0005713,"AllOutgroup,Higher,Leafcutter,Lower",1,0.3018323277821582,-0.24600634370980717,-0.5582624576908668,0.12201456425925099,1,0,0,1,0,0,0
OG0005715,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.9031996261765738,0.6315790652365547,0.05287179073899831,0.019274970722352718,0,0,0,0,0,1,0
OG0005716,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.14877366553500135,-0.8253990893930404,0.8685580446745645,-0.3075336581418021,0,0,0,0,0,0,1
OG0005717,"AllOutgroup,Higher,Leafcutter,Lower",1,0.8271740020093612,0.27710343700737877,-0.06671372987073597,0.03614978082977877,1,0,0,0,0,0,0
OG0005721,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.36739992013459133,-0.7670190251100474,-0.8911920261087292,0.18965172568156222,0,0,0,1,0,0,0
OG0005723,"AllOutgroup,Coral,Higher,Lower",6,-0.36601586043569584,-0.7691144177000269,-0.8852921136446912,0.20622763469955266,0,0,0,1,0,0,0
OG0005726,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.36591903125792263,-0.7693718847585679,-0.8844776092686314,0.20846729247526746,0,0,0,1,0,0,0
OG0005732,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.29275965897800693,-0.45725391951777006,-0.7262247102569029,-0.5912007152417846,0,0,0,1,1,0,0
